jar_id,rev_name,date_T0,time_T0,analysis_date_T0,CH4.ppm_T0,CO2.ppm.cor_T0,N2O.ppm.cor_T0,timestamp_T0,goodtime_T0,doe_T0,sampling_id_T0,event_id_T0,event,crop_T0,fert_T0,addition_T0,Rep2,dry_weight_g_T0,CH4C_ug_g_T0,CO2C_ug_g_T0,N2ON_ug_g_T0,date_T1,time_T1,analysis_date_T1,CH4.ppm_T1,CO2.ppm.cor_T1,N2O.ppm.cor_T1,timestamp_T1,goodtime_T1,doe_T1,sampling_id_T1,event_id_T1,crop_T1,fert_T1,addition_T1,dry_weight_g_T1,CH4C_ug_g_T1,CO2C_ug_g_T1,N2ON_ug_g_T1,CH4C_flux_ug_g,CO2C_flux_ug_g,N2ON_flux_ug_g,sample_date,time_dif,CH4C_flux_ug_g_d,CO2C_flux_ug_g_d,N2ON_flux_ug_g_d,diff.day,CH4_flux_ug_g_d_avg,CO2_flux_ug_g_d_avg,N2O_flux_ug_g_d_avg,CH4_flux_ug_g_avg,CO2_flux_ug_g_avg,N2O_flux_ug_g_avg,cum_CH4_flux_ug_g,cum_CO2_flux_ug_g,cum_N2O_flux_ug_g
46,46a,1/12/21,6:54:00,1/18/21,1.84936334,486.623566,0.17234572,1/12/21 6:54,1/12/21 6:54,0,1,0.5,1,Miscanthus,112N,Control,Miscanthus-112N-Control-0,11.19816387,0.038226917,10.05866098,0.00831236,1/13/21,2:05:30,1/20/21,2.20598728,1009.80526,15.5245504,1/13/21 2:05,1/13/21 2:05,1,2,1,Miscanthus,112N,Control,11.19816387,0.045598446,20.87298987,0.748760371,0.007371528,10.81432889,0.740448011,46,19.19166667,0.009218411,13.52378081,0.925961907,0,0,0,0,0,0,0,0,0,0
47,47a,1/12/21,6:54:52,1/18/21,1.73246754,513.089929,0.54801823,1/12/21 6:54,1/12/21 6:54,0,1,0.5,1,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-0,11.19816387,0.035810645,10.60572896,0.026431318,1/13/21,2:07:58,1/20/21,2.1442752,5300.9709,4.89878259,1/13/21 2:07,1/13/21 2:07,1,2,1,Miscanthus,112N,Carbon,11.19816387,0.044322838,109.5727229,0.236271852,0.008512193,98.96699391,0.209840533,47,19.21833333,0.010630091,123.5907304,0.262050445,0,0,0,0,0,0,0,0,0,0
48,48a,1/12/21,6:56:03,1/18/21,1.69866254,480.814663,0.17723024,1/12/21 6:56,1/12/21 6:56,0,1,0.5,1,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-0,11.19816387,0.035111885,9.938589141,0.008547944,1/13/21,2:09:30,1/20/21,2.16118262,982.193698,19.2893489,1/13/21 2:09,1/13/21 2:09,1,2,1,Miscanthus,112N,Nitrogen,11.19816387,0.044672319,20.30225027,0.930339344,0.009560434,10.36366113,0.921791401,48,19.22416667,0.01193552,12.93829123,1.150790773,0,0,0,0,0,0,0,0,0,0
49,49a,1/12/21,6:58:14,1/18/21,1.85757764,476.149715,0.16977091,1/12/21 6:58,1/12/21 6:58,0,1,0.5,1,Miscanthus,0N,Control,Miscanthus-0N-Control-0,9.702276927,0.044316674,11.35961767,0.009450619,1/13/21,3:44:42,1/20/21,2.15441965,1955.12006,0.15030668,1/13/21 3:44,1/13/21 3:44,1,2,1,Miscanthus,0N,Control,9.702276927,0.051398505,46.64376705,0.008367106,0.007081831,35.28414938,-0.001083513,49,20.77444444,0.008181395,40.76256226,-0.001251745,0,0,0,0,0,0,0,0,0,0
50,50a,1/12/21,7:01:06,1/18/21,1.7631132,478.281506,0.16816133,1/12/21 7:01,1/12/21 7:01,0,1,0.5,1,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-0,9.702276927,0.042063013,11.41047632,0.009361019,1/13/21,3:46:23,1/20/21,2.17583572,2760.22027,0.1454025,1/13/21 3:46,1/13/21 3:46,1,2,1,Miscanthus,0N,Carbon,9.702276927,0.051909433,65.85123539,0.008094105,0.00984642,54.44075907,-0.001266913,50,20.75472222,0.011386039,62.95329822,-0.001465012,0,0,0,0,0,0,0,0,0,0
51,51a,1/12/21,7:02:35,1/18/21,1.91286619,478.3276,0.16440373,1/12/21 7:02,1/12/21 7:02,0,1,0.5,1,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-0,9.702276927,0.045635706,11.411576,0.009151845,1/13/21,3:47:40,1/20/21,2.15047459,1980.65954,0.25154833,1/13/21 3:47,1/13/21 3:47,1,2,1,Miscanthus,0N,Nitrogen,9.702276927,0.051304387,47.25306854,0.014002914,0.00566868,35.84149254,0.004851069,51,20.75138889,0.006556107,41.45244569,0.005610499,0,0,0,0,0,0,0,0,0,0
52,52a,1/12/21,7:03:51,1/18/21,1.66485754,485.481425,0.16670776,1/12/21 7:03,1/12/21 7:03,0,1,0.5,1,Miscanthus,0N,Control,Miscanthus-0N-Control-0,10.78286589,0.035738533,10.4215488,0.008350111,1/13/21,3:48:49,1/20/21,2.15329249,1685.89077,0.14267214,1/13/21 3:48,1/13/21 3:48,1,2,1,Miscanthus,0N,Control,10.78286589,0.046223484,36.19004153,0.007146207,0.01048495,25.76849273,-0.001203904,52,20.74944444,0.012127496,29.80531971,-0.001392504,0,0,0,0,0,0,0,0,0,0
53,53a,1/12/21,7:05:25,1/18/21,3.11878855,495.185836,0.16343218,1/12/21 7:05,1/12/21 7:05,0,1,0.5,1,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-0,10.78286589,0.066949229,10.62986778,0.008186043,1/13/21,3:50:50,1/20/21,2.12539525,3630.96884,0.13456987,1/13/21 3:50,1/13/21 3:50,1,2,1,Miscanthus,0N,Carbon,10.78286589,0.04562463,77.94390684,0.006740378,-0.021324599,67.31403907,-0.001445665,53,20.75694444,-0.024656345,77.8311539,-0.001671534,0,0,0,0,0,0,0,0,0,0
54,54a,1/12/21,7:08:17,1/18/21,1.78838796,480.675041,0.16319486,1/12/21 7:08,1/12/21 7:08,0,1,0.5,1,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-0,10.78286589,0.038390289,10.31837294,0.008174156,1/13/21,3:52:11,1/20/21,2.13018568,1658.39694,1.23545369,1/13/21 3:52,1/13/21 3:52,1,2,1,Miscanthus,0N,Nitrogen,10.78286589,0.045727463,35.5998474,0.061881795,0.007337174,25.28147446,0.05370764,54,20.73166667,0.008493874,29.26708193,0.062174613,0,0,0,0,0,0,0,0,0,0
55,55a,1/12/21,7:10:48,1/18/21,1.82914353,480.401199,0.16303398,1/12/21 7:10,1/12/21 7:10,0,1,0.5,1,Miscanthus,336N,Control,Miscanthus-336N-Control-0,9.460169749,0.044755118,11.75436049,0.00930786,1/13/21,3:52:26,1/20/21,2.20795981,1587.02325,0.14026022,1/13/21 3:52,1/13/21 3:52,1,2,1,Miscanthus,336N,Control,9.460169749,0.054023919,38.83096758,0.008007671,0.009268801,27.07660709,-0.001300189,55,20.69388889,0.010749609,31.40243836,-0.001507911,0,0,0,0,0,0,0,0,0,0
56,56a,1/12/21,7:12:29,1/18/21,2.42373244,504.347989,0.16361823,1/12/21 7:12,1/12/21 7:12,0,1,0.5,1,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-0,9.460169749,0.059303401,12.34028576,0.009341216,1/13/21,3:54:52,1/20/21,2.18428943,3134.88195,0.37706073,1/13/21 3:54,1/13/21 3:54,1,2,1,Miscanthus,336N,Carbon,9.460169749,0.053444757,76.70366478,0.021526975,-0.005858644,64.36337902,0.01218576,56,20.70638889,-0.006790535,74.60118251,0.014124058,0,0,0,0,0,0,0,0,0,0
57,57a,1/12/21,7:15:30,1/18/21,1.75900605,484.288372,0.16227288,1/12/21 7:15,1/12/21 7:15,0,1,0.5,1,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-0,9.460169749,0.043039008,11.84947106,0.009264408,1/13/21,3:55:52,1/20/21,2.14878384,1642.01106,0.63760794,1/13/21 3:55,1/13/21 3:55,1,2,1,Miscanthus,336N,Nitrogen,9.460169749,0.052576013,40.17639832,0.036402015,0.009537005,28.32692726,0.027137607,57,20.67277778,0.011071958,32.88606212,0.031505325,0,0,0,0,0,0,0,0,0,0
58,58a,1/12/21,7:19:30,1/18/21,1.58713762,491.351922,0.16218848,1/12/21 7:19,1/12/21 7:19,0,1,0.5,1,Miscanthus,112N,Control,Miscanthus-112N-Control-0,10.19498156,0.03603479,11.15578323,0.008592196,1/13/21,3:57:26,1/20/21,2.1704817,1357.84063,0.13733247,1/13/21 3:57,1/13/21 3:57,1,2,1,Miscanthus,112N,Control,10.19498156,0.049279187,30.82877069,0.007275409,0.013244397,19.67298746,-0.001316787,58,20.63222222,0.015406268,22.88419027,-0.001531725,0,0,0,0,0,0,0,0,0,0
59,59a,1/12/21,7:20:42,1/18/21,1.7567945,510.786574,0.16126357,1/12/21 7:20,1/12/21 7:20,0,1,0.5,1,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-0,10.19498156,0.039886724,11.59703268,0.008543198,1/13/21,3:58:25,1/20/21,2.12736778,2877.79323,0.2447322,1/13/21 3:58,1/13/21 3:58,1,2,1,Miscanthus,112N,Carbon,10.19498156,0.048300317,65.33817418,0.012965083,0.008413593,53.7411415,0.004421885,59,20.62861111,0.009788649,62.52419947,0.005144566,0,0,0,0,0,0,0,0,0,0
60,60a,1/12/21,7:22:48,1/18/21,1.76816815,490.436993,0.16203882,1/12/21 7:22,1/12/21 7:22,0,1,0.5,1,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-0,10.19498156,0.040144955,11.13501044,0.008584268,1/13/21,3:59:43,1/20/21,2.19415209,1240.45424,0.15580505,1/13/21 3:59,1/13/21 3:59,1,2,1,Miscanthus,112N,Nitrogen,10.19498156,0.049816606,28.16359923,0.008254024,0.009671651,17.02858879,-0.000330244,60,20.61527778,0.011259593,19.82442998,-0.000384465,0,0,0,0,0,0,0,0,0,0
61,61a,1/12/21,7:24:25,1/18/21,1.73657469,492.051078,0.16462359,1/12/21 7:24,1/12/21 7:24,0,1,0.5,1,Miscanthus,0N,Control,Miscanthus-0N-Control-0,9.794144696,0.041041271,11.62887023,0.009078126,1/13/21,4:07:31,1/20/21,2.16710022,1579.37267,0.13981622,1/13/21 4:07,1/13/21 4:07,1,2,1,Miscanthus,0N,Control,9.794144696,0.05121608,37.32604326,0.00771013,0.010174809,25.69717303,-0.001367996,61,20.71833333,0.011786441,29.76745971,-0.001584679,0,0,0,0,0,0,0,0,0,0
62,62a,1/12/21,7:25:40,1/18/21,1.78522862,483.258493,0.16114175,1/12/21 7:25,1/12/21 7:25,0,1,0.5,1,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-0,9.794144696,0.042191132,11.42107101,0.00888612,1/13/21,4:08:37,1/20/21,2.16963633,2892.26744,0.13668999,1/13/21 4:08,1/13/21 4:08,1,2,1,Miscanthus,0N,Carbon,9.794144696,0.051276017,68.35429131,0.007537734,0.009084885,56.9332203,-0.001348386,62,20.71583333,0.010525149,65.95907899,-0.001562151,0,0,0,0,0,0,0,0,0,0
63,63a,1/12/21,7:26:55,1/18/21,2.07936373,479.903289,0.16576002,1/12/21 7:26,1/12/21 7:26,0,1,0.5,1,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-0,9.794144696,0.049142563,11.34177592,0.009140794,1/13/21,4:10:07,1/20/21,2.22627619,1810.25422,0.3425564,1/13/21 4:10,1/13/21 4:10,1,2,1,Miscanthus,0N,Nitrogen,9.794144696,0.052614613,42.78257349,0.018890185,0.00347205,31.44079756,0.009749391,63,20.72,0.00402168,36.41791224,0.011292731,0,0,0,0,0,0,0,0,0,0
64,64a,1/12/21,7:28:25,1/18/21,0.88355128,481.338211,0.16367255,1/12/21 7:28,1/12/21 7:28,0,1,0.5,1,Miscanthus,336N,Control,Miscanthus-336N-Control-0,10.12950002,0.02019006,10.99907548,0.008726869,1/13/21,4:12:33,1/20/21,2.11158752,1297.29555,0.1484088,1/13/21 4:12,1/13/21 4:12,1,2,1,Miscanthus,336N,Control,10.12950002,0.048251957,29.64454378,0.00791302,0.028061897,18.6454683,-0.000813849,64,20.73555556,0.032479744,21.58086568,-0.000941975,0,0,0,0,0,0,0,0,0,0
65,65a,1/12/21,7:30:05,1/18/21,1.66643721,566.5564,0.3866116,1/12/21 7:30,1/12/21 7:30,0,1,0.5,1,Miscanthus,336N,Carbon,Miscanthus-336N-Carbon-0,10.12950002,0.038079812,12.94639915,0.020613774,1/13/21,4:13:45,1/20/21,2.00366182,510.035453,0.12981456,1/13/21 4:13,1/13/21 4:13,1,2,1,Miscanthus,336N,Carbon,10.12950002,0.045785743,11.65483711,0.006921593,0.007705931,-1.291562041,-0.013692181,65,20.72777778,0.008922439,-1.49545645,-0.015853718,0,0,0,0,0,0,0,0,0,0
66,66a,1/12/21,7:31:12,1/18/21,2.16972102,476.712193,0.1611399,1/12/21 7:31,1/12/21 7:31,0,1,0.5,1,Miscanthus,336N,Nitrogen,Miscanthus-336N-Nitrogen-0,10.12950002,0.049580367,10.89336618,0.008591831,1/13/21,4:14:55,1/20/21,2.12539525,547.342169,0.12970484,1/13/21 4:14,1/13/21 4:14,1,2,1,Miscanthus,336N,Nitrogen,10.12950002,0.048567478,12.50733412,0.006915742,-0.00101289,1.613967932,-0.001676088,66,20.72861111,-0.001172744,1.86868431,-0.001940609,0,0,0,0,0,0,0,0,0,0
67,67a,1/12/21,7:33:09,1/18/21,1.71572301,484.467203,0.16090531,1/12/21 7:33,1/12/21 7:33,0,1,0.5,1,Miscanthus,0N,Control,Miscanthus-0N-Control-0,9.497756921,0.041813833,11.80693531,0.009149976,1/13/21,4:16:13,1/20/21,2.25473701,1678.99653,0.15831431,1/13/21 4:16,1/13/21 4:16,1,2,1,Miscanthus,0N,Control,9.497756921,0.054950126,40.91877283,0.009002637,0.013136294,29.11183751,-0.000147339,67,20.71777778,0.015217416,33.723892,-0.000170681,0,0,0,0,0,0,0,0,0,0
68,68a,1/12/21,7:34:39,1/18/21,1.79028357,526.109211,0.16435965,1/12/21 7:34,1/12/21 7:34,0,1,0.5,1,Miscanthus,0N,Carbon,Miscanthus-0N-Carbon-0,9.497756921,0.043630946,12.82179141,0.009346409,1/13/21,4:18:31,1/20/21,2.13413075,2796.53214,0.14178901,1/13/21 4:18,1/13/21 4:18,1,2,1,Miscanthus,0N,Carbon,9.497756921,0.052010835,68.15419883,0.008062916,0.008379889,55.33240742,-0.001283493,68,20.73111111,0.009701233,64.05724088,-0.001485874,0,0,0,0,0,0,0,0,0,0
69,69a,1/12/21,7:36:10,1/18/21,1.76722035,489.143583,0.1641253,1/12/21 7:36,1/12/21 7:36,0,1,0.5,1,Miscanthus,0N,Nitrogen,Miscanthus-0N-Nitrogen-0,9.497756921,0.043068873,11.92090323,0.009333083,1/13/21,4:19:43,1/20/21,2.19020702,1689.86716,0.13517378,1/13/21 4:19,1/13/21 4:19,1,2,1,Miscanthus,0N,Nitrogen,9.497756921,0.053377468,41.18370062,0.007686737,0.010308595,29.26279739,-0.001646345,69,20.72583333,0.011937097,33.88559225,-0.001906427,0,0,0,0,0,0,0,0,0,0
70,70a,1/12/21,7:37:28,1/18/21,2.04840214,477.843949,0.16234242,1/12/21 7:37,1/12/21 7:37,0,1,0.5,1,Miscanthus,112N,Control,Miscanthus-112N-Control-0,9.390268296,0.050492988,11.77882426,0.009337372,1/13/21,4:22:00,1/20/21,2.13948476,1895.83424,0.24240711,1/13/21 4:22,1/13/21 4:22,1,2,1,Miscanthus,112N,Control,9.390268296,0.052738169,46.73219864,0.013942415,0.002245181,34.95337437,0.004605043,70,20.74222222,0.00259781,40.44315869,0.005328312,0,0,0,0,0,0,0,0,0,0
71,71a,1/12/21,7:38:57,1/18/21,2.00480316,484.949661,0.16023556,1/12/21 7:38,1/12/21 7:38,0,1,0.5,1,Miscanthus,112N,Carbon,Miscanthus-112N-Carbon-0,9.390268296,0.049418276,11.95397963,0.009216193,1/13/21,4:25:26,1/20/21,2.13948476,3099.76097,0.12772143,1/13/21 4:25,1/13/21 4:25,1,2,1,Miscanthus,112N,Carbon,9.390268296,0.052738169,76.40891926,0.007346093,0.003319893,64.45493963,-0.0018701,71,20.77472222,0.003835307,74.46157569,-0.002160433,0,0,0,0,0,0,0,0,0,0
72,72a,1/12/21,7:40:18,1/18/21,1.84651993,486.562662,0.15648937,1/12/21 7:40,1/12/21 7:40,0,1,0.5,1,Miscanthus,112N,Nitrogen,Miscanthus-112N-Nitrogen-0,9.390268296,0.045516604,11.99374001,0.009000725,1/13/21,4:26:59,1/20/21,2.00873405,1666.02945,0.13280537,1/13/21 4:26,1/13/21 4:26,1,2,1,Miscanthus,112N,Nitrogen,9.390268296,0.049515172,41.06752455,0.007638503,0.003998568,29.07378454,-0.001362221,72,20.77805556,0.004618605,33.58210431,-0.001573454,0,0,0,0,0,0,0,0,0,0
1,1b,1/16/21,11:32:34,1/20/21,2.16118262,1260.20729,2.63840582,1/16/21 11:32,1/16/21 11:32,4,3,1.5,2,Corn,0N,Control,Corn-0N-Control-4,9.63592361,0.051914894,30.27209597,0.147883216,1/17/21,13:57:17,1/22/21,2.12166888,1882.52518,0.13176027,1/17/21 13:57,1/17/21 13:57,5,4,2,Corn,0N,Control,9.63592361,0.050965714,45.22111827,0.007385192,-0.00094918,14.94902231,-0.140498024,1,26.41194444,-0.000862501,13.58387438,-0.127667714,4,-0.021311761,6.435920536,-0.064591664,-0.085247044,25.74368214,-0.258366658,-0.085247044,25.74368214,-0.258366658
2,2b,1/16/21,11:35:06,1/20/21,2.24515614,4296.58814,18.8027014,1/16/21 11:35,1/16/21 11:35,4,3,1.5,2,Corn,0N,Carbon,Corn-0N-Carbon-4,9.63592361,0.053932066,103.2105825,1.053895472,1/17/21,13:58:29,1/22/21,2.11179574,2266.93218,0.12616043,1/17/21 13:58,1/17/21 13:58,5,4,2,Corn,0N,Carbon,9.63592361,0.050728546,54.45515912,0.007071319,-0.00320352,-48.7554234,-1.046824152,2,26.38972222,-0.002913425,-44.34037433,-0.952028954,4,-0.001995328,-20.75159229,-0.476754194,-0.007981313,-83.00636916,-1.907016777,-0.007981313,-83.00636916,-1.907016777
3,3b,1/16/21,11:36:44,1/20/21,2.04677574,529.535149,0.12847054,1/16/21 11:36,1/16/21 11:36,4,3,1.5,2,Corn,0N,Nitrogen,Corn-0N-Nitrogen-4,9.63592361,0.049166667,12.72023974,0.007200801,1/17/21,13:59:40,1/22/21,2.08080507,2284.77164,0.21021332,1/17/21 13:59,1/17/21 13:59,5,4,2,Corn,0N,Nitrogen,9.63592361,0.049984103,54.88369009,0.011782502,0.000817436,42.16345035,0.0045817,3,26.38222222,0.000743625,38.35623852,0.004167989,4,0.00202543,32.99756628,0.037029629,0.00810172,131.9902651,0.148118516,0.00810172,131.9902651,0.148118516
4,4b,1/16/21,11:39:17,1/20/21,2.05297513,512.764852,0.12569095,1/16/21 11:39,1/16/21 11:39,4,3,1.5,2,Corn,112N,Control,Corn-112N-Control-4,10.48985991,0.045301007,11.31468356,0.0064715,1/17/21,14:00:37,1/22/21,2.06928641,1933.76617,0.13461735,1/17/21 14:00,1/17/21 14:00,5,4,2,Corn,112N,Control,10.48985991,0.045660932,42.67053836,0.006931097,0.000359925,31.35585481,0.000459597,4,26.35555556,0.000327756,28.55339223,0.00041852,4,-0.012325356,21.47301511,-0.00015615,-0.049301425,85.89206044,-0.000624601,-0.049301425,85.89206044,-0.000624601
5,5b,1/16/21,11:39:42,1/20/21,2.03747666,527.028218,0.12818333,1/16/21 11:39,1/16/21 11:39,4,3,1.5,2,Corn,112N,Carbon,Corn-112N-Carbon-4,10.48985991,0.044959017,11.62941939,0.006599826,1/17/21,14:02:40,1/22/21,2.16719501,2170.56704,0.12789498,1/17/21 14:02,1/17/21 14:02,5,4,2,Corn,112N,Carbon,10.48985991,0.047821386,47.89579298,0.00658498,0.002862369,36.26637359,-1.48E-05,5,26.38277778,0.002603852,32.99095241,-1.35E-05,4,0.000417423,42.06713019,-0.000696295,0.001669691,168.2685208,-0.00278518,0.001669691,168.2685208,-0.00278518
6,6b,1/16/21,11:41:22,1/20/21,1.96252044,505.010242,0.12604781,1/16/21 11:41,1/16/21 11:41,4,3,1.5,2,Corn,112N,Nitrogen,Corn-112N-Nitrogen-4,10.48985991,0.043305031,11.14357012,0.006489874,1/17/21,14:03:35,1/22/21,2.07998231,1712.98293,0.13291672,1/17/21 14:03,1/17/21 14:03,5,4,2,Corn,112N,Nitrogen,10.48985991,0.045896948,37.79872922,0.006843536,0.002591917,26.6551591,0.000353662,6,26.37027778,0.002358944,24.25927492,0.000321874,4,0.002220926,22.19441554,0.007878998,0.008883703,88.77766215,0.031515992,0.008883703,88.77766215,0.031515992
7,7b,1/16/21,11:42:55,1/20/21,2.09411652,496.353729,0.12431788,1/16/21 11:42,1/16/21 11:42,4,3,1.5,2,Corn,0N,Control,Corn-0N-Control-4,11.09940695,0.043671179,10.35107289,0.006049291,1/17/21,14:04:41,1/22/21,2.46695437,1448.32028,0.12850759,1/17/21 14:04,1/17/21 14:04,5,4,2,Corn,0N,Control,11.09940695,0.051446424,30.20359857,0.006253161,0.007775245,19.85252569,0.000203871,7,26.36277778,0.007078384,18.07323266,0.000185599,4,0.012271005,16.13980747,-0.000486936,0.049084019,64.5592299,-0.001947742,0.049084019,64.5592299,-0.001947742
8,8b,1/16/21,11:44:40,1/20/21,2.08735355,488.545368,0.12623415,1/16/21 11:44,1/16/21 11:44,4,3,1.5,2,Corn,0N,Carbon,Corn-0N-Carbon-4,11.09940695,0.043530143,10.18823556,0.006142536,1/17/21,14:05:44,1/22/21,2.07861104,1675.7585,0.12577751,1/17/21 14:05,1/17/21 14:05,5,4,2,Corn,0N,Carbon,11.09940695,0.043347825,34.94664663,0.006120316,-0.000182318,24.75841107,-2.22E-05,8,26.35111111,-0.000166051,22.54940459,-2.02E-05,4,-0.000699041,30.92196102,-0.000643041,-0.002796164,123.6878441,-0.002572166,-0.002796164,123.6878441,-0.002572166
9,9b,1/16/21,11:46:57,1/20/21,2.07861805,499.114005,0.12490457,1/16/21 11:46,1/16/21 11:46,4,3,1.5,2,Corn,0N,Nitrogen,Corn-0N-Nitrogen-4,11.09940695,0.043347971,10.40863631,0.006077839,1/17/21,14:07:14,1/22/21,2.06297857,1296.03452,0.12944077,1/17/21 14:07,1/17/21 14:07,5,4,2,Corn,0N,Nitrogen,11.09940695,0.043021822,27.0277969,0.00629857,-0.000326149,16.6191606,0.000220731,9,26.33805556,-0.000297197,15.14386107,0.000201136,4,3.50E-06,13.95453214,0.005601517,1.40E-05,55.81812856,0.022406068,1.40E-05,55.81812856,0.022406068
10,10b,1/16/21,11:49:02,1/20/21,2.01803313,495.3422,0.12456621,1/16/21 11:49,1/16/21 11:49,4,3,1.5,2,Corn,112N,Control,Corn-112N-Control-4,10.17843925,0.04589242,11.26465751,0.006609821,1/17/21,14:09:24,1/22/21,2.06544686,1739.49226,0.12756234,1/17/21 14:09,1/17/21 14:09,5,4,2,Corn,112N,Control,10.17843925,0.046970663,39.55807633,0.006768804,0.001078243,28.29341881,0.000158983,10,26.33944444,0.000982475,25.78042422,0.000144862,4,0.000925574,22.3901865,-0.000489843,0.003702298,89.56074599,-0.00195937,0.003702298,89.56074599,-0.00195937
11,11b,1/16/21,11:50:42,1/20/21,2.12342271,526.842593,0.12585653,1/16/21 11:50,1/16/21 11:50,4,3,1.5,2,Corn,112N,Carbon,Corn-112N-Carbon-4,10.17843925,0.048289101,11.98101307,0.006678289,1/17/21,14:10:55,1/22/21,2.09040395,2220.35523,0.12626943,1/17/21 14:10,1/17/21 14:10,5,4,2,Corn,112N,Carbon,10.17843925,0.047538216,50.49345932,0.006700198,-0.000750885,38.51244624,2.19E-05,11,26.33694444,-0.000684257,35.09513838,2.00E-05,4,-0.001421963,40.19437331,-0.000578592,-0.005687851,160.7774932,-0.002314368,-0.005687851,160.7774932,-0.002314368
12,12b,1/16/21,11:52:20,1/20/21,2.06621928,505.010242,0.14493528,1/16/21 11:52,1/16/21 11:52,4,3,1.5,2,Corn,112N,Nitrogen,Corn-112N-Nitrogen-4,10.17843925,0.046988229,11.48452003,0.007690659,1/17/21,14:12:15,1/22/21,2.09396925,1709.86976,0.12775233,1/17/21 14:12,1/17/21 14:12,5,4,2,Corn,112N,Nitrogen,10.17843925,0.047619295,38.88442624,0.006778885,0.000631067,27.39990621,-0.000911774,12,26.33194444,0.00057518,24.97338358,-0.000831028,4,0.001334847,24.47591443,0.002615687,0.005339386,97.90365771,0.01046275,0.005339386,97.90365771,0.01046275
13,13b,1/16/21,12:00:52,1/20/21,2.0129609,503.76483,0.12790197,1/16/21 12:00,1/16/21 12:00,4,3,1.5,2,Corn,336N,Control,Corn-336N-Control-4,10.86366784,0.042889671,10.73359534,0.006358745,1/17/21,14:15:40,1/22/21,2.11645806,1265.86022,0.82696314,1/17/21 14:15,1/17/21 14:15,5,4,2,Corn,336N,Control,10.86366784,0.04509486,26.97137741,0.041113108,0.002205189,16.23778207,0.034754363,13,26.24666667,0.002016429,14.84785762,0.031779454,4,-0.001128496,13.47311708,0.035021827,-0.004513986,53.89246831,0.14008731,-0.004513986,53.89246831,0.14008731
14,14b,1/16/21,12:02:34,1/20/21,2.05607483,500.492881,0.18176786,1/16/21 12:02,1/16/21 12:02,4,3,1.5,2,Corn,336N,Carbon,Corn-336N-Carbon-4,10.86366784,0.043808289,10.66388071,0.009036729,1/17/21,14:18:00,1/22/21,2.12879948,1858.2286,0.74970984,1/17/21 14:18,1/17/21 14:18,5,4,2,Corn,336N,Carbon,10.86366784,0.045357815,39.59282715,0.037272401,0.001549527,28.92894644,0.028235672,14,26.25722222,0.00141632,26.4420474,0.025808371,4,0.002217912,45.43142838,0.472703308,0.008871647,181.7257135,1.890813232,0.008871647,181.7257135,1.890813232
15,15b,1/16/21,12:04:06,1/20/21,2.02282357,489.962281,0.1471545,1/16/21 12:04,1/16/21 12:04,4,3,1.5,2,Corn,336N,Nitrogen,Corn-336N-Nitrogen-4,10.86366784,0.043099812,10.43950777,0.007315899,1/17/21,14:19:43,1/22/21,2.12166888,1248.64002,0.64490166,1/17/21 14:19,1/17/21 14:19,5,4,2,Corn,336N,Nitrogen,10.86366784,0.045205885,26.60447078,0.032061782,0.002106073,16.16496301,0.024745883,15,26.26027778,0.001924799,14.77361037,0.022615952,4,0.000719745,13.14610266,0.021444022,0.002878981,52.58441063,0.085776086,0.002878981,52.58441063,0.085776086
16,16b,1/16/21,12:05:49,1/20/21,2.07382762,492.578371,0.16640493,1/16/21 12:05,1/16/21 12:05,4,3,1.5,2,Corn,336N,Control,Corn-336N-Control-4,10.99458877,0.043660381,10.37027326,0.008174437,1/17/21,14:20:52,1/22/21,2.12578269,1247.5121,0.12871179,1/17/21 14:20,1/17/21 14:20,5,4,2,Corn,336N,Control,10.99458877,0.044754193,26.26392496,0.006322808,0.001093812,15.8936517,-0.001851629,16,26.25083333,0.001000025,14.5308774,-0.001692864,4,-0.002849635,13.08609342,-0.00073286,-0.01139854,52.34437368,-0.00293144,-0.01139854,52.34437368,-0.00293144
17,17b,1/16/21,12:07:42,1/20/21,2.06960076,495.932792,0.1519777,1/16/21 12:07,1/16/21 12:07,4,3,1.5,2,Corn,336N,Carbon,Corn-336N-Carbon-4,10.99458877,0.043571392,10.44089403,0.007465717,1/17/21,14:22:22,1/22/21,2.10109985,1910.31236,0.25259744,1/17/21 14:22,1/17/21 14:22,5,4,2,Corn,336N,Carbon,10.99458877,0.044234544,40.21788684,0.012408537,0.000663152,29.77699282,0.00494282,17,26.24444444,0.000606438,27.2304422,0.004520107,4,0.00368688,35.64349341,0.104069455,0.014747518,142.5739736,0.41627782,0.014747518,142.5739736,0.41627782
